Gene1,Gene2,Label
CD38,SELE,1
CD38,NAALADL1,1
CD38,CXCL9,1
CD38,MKI67,1
CD38,CD40,1
CD38,PRKG1,1
CD38,ANXA1,1
CD38,SDC1,1
CD38,POU2AF1,1
CD38,SLC12A8,1
CD38,MATK,1
CD38,BCL2,1
CD38,PRKCA,1
CD38,MME,1
CD38,CD200,1
CD38,PROM1,1
CD38,B3GAT1,1
CD38,ITGB3,1
CD38,ITGAX,1
CD38,CD177,1
CD38,NCAM1,1
CD38,KITLG,1
CD38,PRKCB,1
CXCL6,IL1RN,1
CXCL6,CCL21,1
CXCL6,SSTR1,1
CXCL6,CXCL13,1
CXCL6,ITGA2,1
CXCL6,CXCL10,1
CXCL6,CXCL10,1
CXCL6,GPR37,1
CXCL6,CXCL11,1
CXCL6,CXCR2,1
CXCL6,CXCL9,1
CXCL6,PTGS2,1
CXCL6,MMP9,1
CXCL6,WFDC2,1
CXCL6,CXCL1,1
CXCL6,CXCL17,1
CXCL6,CCL18,1
CAP2,ACTC1,1
CAP2,CFL2,1
CAP2,PLS3,1
CAP2,ACTA1,1
CAP2,ROBO1,1
GPLD1,LY6K,1
GPLD1,FOLR1,1
GPLD1,PSCA,1
GPLD1,RTN4RL2,1
GPLD1,PLD1,1
GPLD1,NEGR1,1
GPLD1,FCER1A,1
GPLD1,CRTAC1,1
GPLD1,MSLN,1
GPLD1,APOF,1
GPLD1,LYPD6B,1
GPLD1,NTM,1
GPLD1,PRKCA,1
GPLD1,LSAMP,1
PRPH2,RPE65,1
PRPH2,PITPNM3,1
PRPH2,TIMP3,1
PRPH2,CA4,1
PRPH2,CABP4,1
PRPH2,LRAT,1
PRPH2,LCA5,1
PRPH2,PDE6B,1
PRPH2,PROM1,1
PRPH2,SRD5A2,1
PRPH2,CDHR1,1
PRSS16,LY75,1
PRSS16,ZNF804A,1
ISL1,DLX2,1
ISL1,HOXC6,1
ISL1,ALDH1A2,1
ISL1,FOXA1,1
ISL1,GATA5,1
ISL1,SMARCD3,1
ISL1,PCSK2,1
ISL1,FGF2,1
ISL1,FGF7,1
ISL1,MEIS1,1
ISL1,LIX1,1
ISL1,MYL9,1
ISL1,GJA1,1
ISL1,WNT3A,1
ISL1,KIT,1
ISL1,ACTC1,1
ISL1,MESP1,1
ISL1,TBX5,1
ISL1,NEFH,1
ISL1,INSM1,1
ISL1,TUBB3,1
ISL1,SOX2,1
ISL1,HOXB4,1
ISL1,TBX1,1
ISL1,NTRK3,1
ISL1,DLX1,1
ISL1,OTX1,1
ISL1,CSRP1,1
ISL1,DKK1,1
ISL1,ZIC2,1
ISL1,BMP2,1
ISL1,GATA3,1
ISL1,SOX10,1
ISL1,EPHB1,1
ISL1,ZFPM2,1
ISL1,MYH6,1
ISL1,FOXP2,1
ISL1,HOXC4,1
ISL1,MYOCD,1
ISL1,BDNF,1
ISL1,ROBO2,1
ISL1,ONECUT2,1
ISL1,EVX1,1
ISL1,ROBO1,1
ISL1,MEIS2,1
ISL1,HRNBP3,1
ISL1,RND2,1
ISL1,IRX4,1
ISL1,SIX1,1
ISL1,TBX4,1
ISL1,EYA1,1
LTF,SCGB2A1,1
LTF,APOE,1
LTF,CHI3L1,1
LTF,NT5E,1
LTF,TLR2,1
LTF,BCHE,1
LTF,HPX,1
LTF,MMP16,1
LTF,PIP,1
LTF,DEFB1,1
LTF,TRPM2,1
LTF,TRPM2,1
LTF,DUOX1,1
LTF,CXCR2,1
LTF,SLPI,1
LTF,GPX7,1
LTF,CHIT1,1
LTF,PTGS2,1
LTF,S100A8,1
LTF,S100A9,1
LTF,SFTPA2,1
LTF,MMP9,1
LTF,SEMG1,1
LTF,LCN2,1
LTF,ANXA1,1
LTF,SERPINB1,1
LTF,GPX3,1
LTF,DUOX2,1
LTF,CXCL1,1
LTF,CRISP3,1
LTF,IGF2,1
LTF,ABP1,1
LTF,CPB1,1
LTF,GPX8,1
LTF,LEPREL2,1
LTF,CD177,1
LTF,PLP1,1
LTF,CEL,1
RBP1,ALDH1A2,1
RBP1,APOE,1
RBP1,RPE65,1
RBP1,SOX2,1
RBP1,ALDH1A3,1
RBP1,LRAT,1
RBP1,SDC1,1
RBP1,RARG,1
RBP1,SMTN,1
NPR2,ATP6V1B1,1
NPR2,EFNA5,1
TNNC1,CASQ2,1
TNNC1,ACTC1,1
TNNC1,TCAP,1
TNNC1,TPM1,1
TNNC1,MYOZ1,1
TNNC1,DMD,1
TNNC1,ACTN2,1
TNNC1,ACTA1,1
TNNC1,CASQ1,1
TNNC1,MYH6,1
TNNC1,MYBPC1,1
TNNC1,MYH3,1
TNNC1,TPM2,1
DLX2,FGF2,1
DLX2,BATF,1
DLX2,SOX2,1
DLX2,DLX1,1
DLX2,BMP2,1
DLX2,LHX6,1
DLX2,BMP7,1
DLX2,SOX10,1
DLX2,SOX5,1
DLX2,HOXC4,1
DLX2,BDNF,1
DLX2,MEIS2,1
DLX2,HRNBP3,1
ATP6V1B1,FOXI1,1
ATP6V1B1,CDCA8,1
ATP6V1B1,HMGCLL1,1
ATP6V1B1,SLC4A4,1
ATP6V1B1,ENO2,1
ANGPTL1,EDNRA,1
ANGPTL1,OGN,1
ANGPTL1,EDNRB,1
SLC8A2,PRKG2,1
SLC8A2,ITPR1,1
SLC8A2,ATP2B4,1
SLC8A2,PRKG1,1
SLC8A2,SV2B,1
SLC8A2,SLC8A1,1
SLC8A2,SLC4A4,1
FILIP1,CHST11,1
FILIP1,FLNC,1
FILIP1,FLNA,1
RARRES1,RARG,1
RARRES1,CRABP2,1
C2orf40,MAMDC2,1
TGFB3,TWIST1,1
TGFB3,FST,1
TGFB3,NT5E,1
TGFB3,IRAK3,1
TGFB3,FGF2,1
TGFB3,TIMP3,1
TGFB3,FGF7,1
TGFB3,CDH2,1
TGFB3,DSC3,1
TGFB3,DSC3,1
TGFB3,ITGB6,1
TGFB3,WNT3A,1
TGFB3,CXCL11,1
TGFB3,EFEMP2,1
TGFB3,COL10A1,1
TGFB3,ISM2,1
TGFB3,MFAP5,1
TGFB3,MYLK,1
TGFB3,DPT,1
TGFB3,MMP9,1
TGFB3,ASPN,1
TGFB3,ITGA8,1
TGFB3,BMP2,1
TGFB3,COL2A1,1
TGFB3,BMP7,1
TGFB3,MYH11,1
TGFB3,IGF2,1
TGFB3,BDNF,1
TGFB3,PDGFC,1
TGFB3,ITGB3,1
PPP1R3C,PPARGC1A,1
PPP1R3C,CALML3,1
PPP1R3C,SGK1,1
MYOT,CASQ2,1
MYOT,SGCA,1
MYOT,HSPB8,1
MYOT,ACTC1,1
MYOT,SYNPO2,1
MYOT,TCAP,1
MYOT,ANO5,1
MYOT,FLNC,1
MYOT,SYNM,1
MYOT,MYOZ1,1
MYOT,DMD,1
MYOT,ACTN2,1
MYOT,ACTA1,1
MYOT,CASQ1,1
MYOT,FLNA,1
MYOT,PDLIM1,1
MYOT,ITGB1BP2,1
MYOT,C6orf27,1
MYOT,SGCB,1
MYOT,PGM5,1
MYOT,MYH6,1
MYOT,MYBPC1,1
MYOT,LDB3,1
MYOT,CKMT2,1
MYOT,CRYAB,1
MYOT,MYH3,1
MYOT,TPM2,1
DUSP4,PHLDA1,1
DUSP4,DUSP2,1
DUSP4,ETV5,1
DUSP4,FOSL1,1
DUSP4,PTGDS,1
DUSP4,BCL2,1
DUSP4,CDKN2A,1
NCAPH,NCAPG,1
NCAPH,NCAPG,1
NCAPH,TROAP,1
NCAPH,ESPL1,1
NCAPH,PKMYT1,1
NCAPH,CHTF18,1
NCAPH,ASF1B,1
NCAPH,CDCA5,1
NCAPH,MLF1IP,1
NCAPH,BUB1B,1
NCAPH,CCNB2,1
NCAPH,MELK,1
NCAPH,KIAA0101,1
NCAPH,PLK1,1
NCAPH,TPX2,1
NCAPH,BIRC5,1
NCAPH,BUB1,1
NCAPH,SKA3,1
NCAPH,EZH2,1
NCAPH,SPAG5,1
NCAPH,MPP2,1
NCAPH,MPP2,1
NCAPH,UBE2C,1
NCAPH,RRM2,1
NCAPH,CENPF,1
NCAPH,ASPM,1
NCAPH,MKI67,1
NCAPH,TTK,1
NCAPH,CEP55,1
NCAPH,STIL,1
NCAPH,KIF2C,1
NCAPH,CDC20,1
NCAPH,CDCA8,1
NCAPH,KIF4A,1
NCAPH,CENPN,1
NCAPH,HMMR,1
NCAPH,PTTG1,1
NCAPH,PRC1,1
NCAPH,KIF20A,1
NCAPH,KIFC1,1
NCAPH,TOP2A,1
NCAPH,HJURP,1
NCAPH,GTSE1,1
NCAPH,CDCA3,1
NCAPH,TK1,1
NCAPH,UHRF1,1
NCAPH,CCNA2,1
NCAPH,NUSAP1,1
TSHZ3,HOXA7,1
TSHZ3,MEIS1,1
TSHZ3,MPZL2,1
TSHZ3,MEIS2,1
PLBD1,PLA2G4D,1
PLBD1,PLA2G4A,1
CHD5,GNG11,1
CHD5,RASGRF2,1
CHD5,PROK1,1
CHD5,RHOB,1
CHD5,CFL2,1
CHD5,NMUR1,1
CHD5,P2RY2,1
CHD5,EDNRA,1
CHD5,CALML3,1
CHD5,P2RY11,1
CHD5,GPR39,1
CHD5,EDN3,1
CHD5,ERBB4,1
CHD5,NLGN3,1
CHD5,MYLK,1
CHD5,NTRK3,1
CHD5,TACR2,1
CHD5,LPAR1,1
CHD5,ANXA1,1
CHD5,EDNRB,1
CHD5,ADRA1D,1
CHD5,ADRA1D,1
CHD5,NLGN1,1
CHD5,RGNEF,1
CHD5,FFAR2,1
GSTM2,GSTM5,1
GSTM2,POU2F3,1
GSTM2,KIAA0101,1
GSTM2,ADH1B,1
GSTM2,GSTM1,1
GSTM2,GSTA1,1
GSTM2,MSRB3,1
GSTM2,GSTM3,1
GSTM2,GPX7,1
GSTM2,GSTM4,1
GSTM2,GGT6,1
GSTM2,GPX3,1
GSTM2,GPX2,1
GSTM2,GSTP1,1
GSTM2,ALDH3A1,1
GSTM2,GPX8,1
GSTM2,ALDH3B2,1
AHR,ALDH3A1,1
HOXA7,HOXC6,1
HOXA7,MEIS1,1
HOXA7,HOXB4,1
HOXA7,TSHZ2,1
HOXA7,HOXC4,1
TWIST1,HIST4H4,1
TWIST1,HIST4H4,1
TWIST1,HIST4H4,1
TWIST1,HOXD10,1
TWIST1,FOXA1,1
TWIST1,GDF15,1
TWIST1,ROR2,1
TWIST1,ROR2,1
TWIST1,EPCAM,1
TWIST1,FGF2,1
TWIST1,PPARGC1A,1
TWIST1,FGF7,1
TWIST1,CDH2,1
TWIST1,WNT3A,1
TWIST1,BATF,1
TWIST1,KIT,1
TWIST1,ITGA5,1
TWIST1,BIRC5,1
TWIST1,FOSL1,1
TWIST1,PPARGC1B,1
TWIST1,MET,1
TWIST1,EZH2,1
TWIST1,SOX2,1
TWIST1,COL10A1,1
TWIST1,MPP2,1
TWIST1,MPP2,1
TWIST1,ETS2,1
TWIST1,KRT19,1
TWIST1,DDR2,1
TWIST1,MMP9,1
TWIST1,DKK1,1
TWIST1,ID4,1
TWIST1,BMP2,1
TWIST1,BMP7,1
TWIST1,GLI3,1
TWIST1,SOX10,1
TWIST1,BCL2,1
TWIST1,FGFR2,1
TWIST1,KLF8,1
TWIST1,CDKN2A,1
TWIST1,PROM1,1
TWIST1,TWIST2,1
TWIST1,ZEB2,1
TWIST1,SIX1,1
TWIST1,ABCG2,1
SSPN,SGCA,1
SSPN,SPATA18,1
SSPN,FLNC,1
SSPN,SYNM,1
SSPN,DMD,1
SSPN,FLNA,1
SSPN,SGCB,1
SSPN,PGM5,1
SSPN,NELL2,1
SSPN,DTNA,1
SSPN,SGCE,1
HOXC6,ALDH1A2,1
HOXC6,TDRD1,1
HOXC6,MEIS1,1
HOXC6,HOXB4,1
HOXC6,HOXC4,1
RAB9B,DENND2C,1
RAB9B,ST5,1
RAB38,NCAPG,1
RAB38,NCAPG,1
RAB38,SLC45A2,1
RAB38,LRRK2,1
PTGIS,CYP27A1,1
PTGIS,KCNMB1,1
PTGIS,ACE,1
PTGIS,C5orf4,1
PTGIS,SELE,1
PTGIS,CAV1,1
PTGIS,PTGES,1
PTGIS,PDE5A,1
PTGIS,PTGER3,1
PTGIS,RGS22,1
PTGIS,PTGS1,1
PTGIS,PLA2G4A,1
PTGIS,PTGS2,1
PTGIS,ATP1B1,1
PTGIS,PTGDS,1
PTGIS,MRGPRF,1
PTGIS,COPZ2,1
LIPE,APOE,1
LIPE,CD36,1
LIPE,PRKG2,1
LIPE,PPARGC1A,1
LIPE,PRDM16,1
LIPE,PDE3B,1
LIPE,FABP5,1
LIPE,ANGPTL4,1
LIPE,FASN,1
LIPE,SLC2A4,1
LIPE,CAV1,1
LIPE,ACACB,1
LIPE,CACNA2D1,1
LIPE,PTRF,1
LIPE,G0S2,1
LIPE,FABP3,1
LIPE,PRKG1,1
LIPE,GPR109A,1
LIPE,CPT1B,1
LIPE,ACSF2,1
LIPE,PLIN4,1
LIPE,CEL,1
HIST4H4,FOSB,1
HIST4H4,FOXA1,1
HIST4H4,SMARCD3,1
HIST4H4,JUB,1
HIST4H4,ASF1B,1
HIST4H4,RBP4,1
HIST4H4,MLF1IP,1
HIST4H4,TCF7L1,1
HIST4H4,CCNB2,1
HIST4H4,HIST1H2BG,1
HIST4H4,HIST1H2BG,1
HIST4H4,DEFB1,1
HIST4H4,LRRK2,1
HIST4H4,GLYATL1,1
HIST4H4,PLK1,1
HIST4H4,HIST1H2AE,1
HIST4H4,CBX2,1
HIST4H4,KLK2,1
HIST4H4,EZH2,1
HIST4H4,SOX2,1
HIST4H4,HOXB4,1
HIST4H4,HOXB2,1
HIST4H4,ISYNA1,1
HIST4H4,TRIM29,1
HIST4H4,ATF3,1
HIST4H4,ANXA2,1
HIST4H4,ACTA1,1
HIST4H4,HIST3H2A,1
HIST4H4,CENPF,1
HIST4H4,S100A8,1
HIST4H4,KIF4A,1
HIST4H4,MSH5,1
HIST4H4,GATA3,1
HIST4H4,ASPH,1
HIST4H4,TUBB2A,1
HIST4H4,CENPN,1
HIST4H4,PRC1,1
HIST4H4,KIF20A,1
HIST4H4,BCL2,1
HIST4H4,CECR2,1
HIST4H4,RARG,1
HIST4H4,HOXC4,1
HIST4H4,TOP2A,1
HIST4H4,HJURP,1
HIST4H4,HOXB3,1
HIST4H4,CDKN2A,1
HIST4H4,EYA4,1
HIST4H4,ANP32E,1
HIST4H4,UHRF1,1
HIST4H4,CCNA2,1
HIST4H4,REC8,1
HIST4H4,EYA1,1
HIST4H4,FOSB,1
HIST4H4,FOXA1,1
HIST4H4,SMARCD3,1
HIST4H4,JUB,1
HIST4H4,ASF1B,1
HIST4H4,RBP4,1
HIST4H4,MLF1IP,1
HIST4H4,TCF7L1,1
HIST4H4,CCNB2,1
HIST4H4,HIST1H2BG,1
HIST4H4,HIST1H2BG,1
HIST4H4,DEFB1,1
HIST4H4,LRRK2,1
HIST4H4,GLYATL1,1
HIST4H4,PLK1,1
HIST4H4,HIST1H2AE,1
HIST4H4,CBX2,1
HIST4H4,KLK2,1
HIST4H4,EZH2,1
HIST4H4,SOX2,1
HIST4H4,HOXB4,1
HIST4H4,HOXB2,1
HIST4H4,ISYNA1,1
HIST4H4,TRIM29,1
HIST4H4,ATF3,1
HIST4H4,ANXA2,1
HIST4H4,ACTA1,1
HIST4H4,HIST3H2A,1
HIST4H4,CENPF,1
HIST4H4,S100A8,1
HIST4H4,KIF4A,1
HIST4H4,MSH5,1
HIST4H4,GATA3,1
HIST4H4,ASPH,1
HIST4H4,TUBB2A,1
HIST4H4,CENPN,1
HIST4H4,PRC1,1
HIST4H4,KIF20A,1
HIST4H4,BCL2,1
HIST4H4,CECR2,1
HIST4H4,RARG,1
HIST4H4,HOXC4,1
HIST4H4,TOP2A,1
HIST4H4,HJURP,1
HIST4H4,HOXB3,1
HIST4H4,CDKN2A,1
HIST4H4,EYA4,1
HIST4H4,ANP32E,1
HIST4H4,UHRF1,1
HIST4H4,CCNA2,1
HIST4H4,REC8,1
HIST4H4,EYA1,1
HIST4H4,FOSB,1
HIST4H4,FOXA1,1
HIST4H4,SMARCD3,1
HIST4H4,JUB,1
HIST4H4,ASF1B,1
HIST4H4,RBP4,1
HIST4H4,MLF1IP,1
HIST4H4,TCF7L1,1
HIST4H4,CCNB2,1
HIST4H4,HIST1H2BG,1
HIST4H4,HIST1H2BG,1
HIST4H4,DEFB1,1
HIST4H4,LRRK2,1
HIST4H4,GLYATL1,1
HIST4H4,PLK1,1
HIST4H4,HIST1H2AE,1
HIST4H4,CBX2,1
HIST4H4,KLK2,1
HIST4H4,EZH2,1
HIST4H4,SOX2,1
HIST4H4,HOXB4,1
HIST4H4,HOXB2,1
HIST4H4,ISYNA1,1
HIST4H4,TRIM29,1
HIST4H4,ATF3,1
HIST4H4,ANXA2,1
HIST4H4,ACTA1,1
HIST4H4,HIST3H2A,1
HIST4H4,CENPF,1
HIST4H4,S100A8,1
HIST4H4,KIF4A,1
HIST4H4,MSH5,1
HIST4H4,GATA3,1
HIST4H4,ASPH,1
HIST4H4,TUBB2A,1
HIST4H4,CENPN,1
HIST4H4,PRC1,1
HIST4H4,KIF20A,1
HIST4H4,BCL2,1
HIST4H4,CECR2,1
HIST4H4,RARG,1
HIST4H4,HOXC4,1
HIST4H4,TOP2A,1
HIST4H4,HJURP,1
HIST4H4,HOXB3,1
HIST4H4,CDKN2A,1
HIST4H4,EYA4,1
HIST4H4,ANP32E,1
HIST4H4,UHRF1,1
HIST4H4,CCNA2,1
HIST4H4,REC8,1
HIST4H4,EYA1,1
COL21A1,COL10A1,1
COL21A1,C1QTNF1,1
COL21A1,COL27A1,1
COL21A1,COL9A1,1
COL21A1,COL9A2,1
COL21A1,COL2A1,1
COL21A1,COL23A1,1
COL21A1,COL4A6,1
COL21A1,COL13A1,1
COL21A1,LEPREL2,1
COL21A1,COL17A1,1
CPNE5,NTM,1
SCGB2A1,KCNMB1,1
SCGB2A1,PLA2G7,1
SCGB2A1,SCGB1A1,1
SCGB2A1,PIP,1
CES1,KRT13,1
CES1,CENPF,1
CES1,PLA2G2A,1
CES1,KRT4,1
FOSB,SIK1,1
FOSB,SLC22A3,1
FOSB,DUSP2,1
FOSB,HIST1H2BG,1
FOSB,HIST1H2BG,1
FOSB,HIST1H2AE,1
FOSB,FOSL1,1
FOSB,TRIB1,1
FOSB,CDK5R1,1
FOSB,ATF3,1
FOSB,ARC,1
FOSB,PTGS2,1
FOSB,BDNF,1
FOSB,NR4A3,1
KRT13,FOXA1,1
KRT13,KRT5,1
KRT13,TP63,1
KRT13,SCGB1A1,1
KRT13,KRT16,1
KRT13,KRT17,1
KRT13,SOX2,1
KRT13,KRT19,1
KRT13,KRT6A,1
KRT13,TGM3,1
KRT13,KRT15,1
KRT13,ALDH3A1,1
KRT13,KRT4,1
KRT13,UPK1A,1
RRAS,GNG11,1
RRAS,RASGRF2,1
RRAS,SEMA3A,1
RRAS,ITGA2,1
RRAS,MET,1
RRAS,PLD1,1
RRAS,PLXNA4,1
RRAS,BCL2,1
RRAS,TRPV4,1
RRAS,PRKCA,1
RRAS,CDKN2A,1
RRAS,PIK3R1,1
RRAS,PLXNB3,1
RRAS,RND2,1
RRAS,PRKCB,1
RRAS,SEMA3E,1
SDS,RPL36A,1
SDS,FHL2,1
LASS1,CFC1B,1
LASS1,TBX1,1
LASS1,SPTLC3,1
LASS1,ZFPM2,1
PLEKHG3,MCAM,1
PLEKHG3,CAV1,1
PLEKHG3,PLD1,1
PLEKHG3,FERMT2,1
PLEKHG3,EPHA2,1
PLEKHG3,PAK3,1
PLEKHG3,IQGAP3,1
PLEKHG3,PAK7,1
PLEKHG3,NHS,1
PLEKHG3,PIK3R1,1
TUBA4A,EFCAB1,1
TUBA4A,TUBB4,1
TUBA4A,DNAH5,1
TUBA4A,GJA1,1
TUBA4A,ACTC1,1
TUBA4A,LRRK2,1
TUBA4A,PLK1,1
TUBA4A,NEFH,1
TUBA4A,TRPM2,1
TUBA4A,TRPM2,1
TUBA4A,DYNC1I1,1
TUBA4A,TUBB3,1
TUBA4A,SOX2,1
TUBA4A,ANXA2,1
TUBA4A,ACTA1,1
TUBA4A,ATP1B1,1
TUBA4A,FLNA,1
TUBA4A,TUBB2A,1
TUBA4A,VSNL1,1
TUBA4A,SPARCL1,1
HSPB1,GDF15,1
HSPB1,HSPB8,1
HSPB1,CFL2,1
HSPB1,LRRK2,1
HSPB1,TRPM2,1
HSPB1,TRPM2,1
HSPB1,SOX2,1
HSPB1,SDK1,1
HSPB1,SYNM,1
HSPB1,CAV1,1
HSPB1,ATF3,1
HSPB1,ANXA2,1
HSPB1,EPHA2,1
HSPB1,DNAJB4,1
HSPB1,ANXA1,1
HSPB1,GPX3,1
HSPB1,TGFB1I1,1
HSPB1,BCL2,1
HSPB1,PRKCA,1
HSPB1,CRYAB,1
HSPB1,PLXNB3,1
HSPB1,NEFL,1
HSPB1,ABCG2,1
GNG11,GNAO1,1
GNG11,RASGRF2,1
GNG11,ADRA2A,1
GNG11,CXCL13,1
GNG11,CACNA1D,1
GNG11,ITGA5,1
GNG11,KCNJ3,1
GNG11,RAC3,1
GNG11,ADORA2B,1
GNG11,SDPR,1
GNG11,NMUR1,1
GNG11,ITPR1,1
GNG11,P2RY11,1
GNG11,GPR39,1
GNG11,SDK1,1
GNG11,GNAL,1
GNG11,GEFT,1
GNG11,PTGER3,1
GNG11,RGS10,1
GNG11,CNR1,1
GNG11,LPAR1,1
GNG11,ANXA1,1
GNG11,ADRA1D,1
GNG11,ADRA1D,1
GNG11,SOX10,1
GNG11,RGS11,1
GNG11,KCNJ15,1
GNG11,PRKCA,1
GNG11,ADCY5,1
GNG11,PDE6B,1
GNG11,LPHN3,1
GNG11,PIK3R1,1
GNG11,KCNJ5,1
GNG11,GNAZ,1
GNG11,ADRA2B,1
GNG11,PRKCB,1
LRFN1,CRTAC1,1
LRFN1,NRXN1,1
LRFN1,NLGN1,1
LRFN1,LPHN3,1
LRFN1,GRIA3,1
RASL11B,RHOF,1
RASL11B,TRIB1,1
LRRC4,CPLX1,1
LRRC4,NRXN1,1
LRRC4,LPHN3,1
LRRC4,PLXNB3,1
HOXD10,HOXD11,1
HOXD10,MEIS1,1
HOXD10,GAS1,1
HOXD10,EZH2,1
HOXD10,TBX1,1
HOXD10,COL2A1,1
HOXD10,HOXD13,1
HOXD10,ABCG2,1
HOXD11,GAS1,1
HOXD11,SIX2,1
HOXD11,HOXD13,1
HOXD11,GLI3,1
HOXD11,CITED1,1
HOXD11,FOXD1,1
HOXD11,TBX4,1
HOXD11,EYA1,1
ALDH1A2,ALDH2,1
ALDH1A2,SEMA3D,1
ALDH1A2,ADH1B,1
ALDH1A2,TBX5,1
ALDH1A2,ALDH1A3,1
ALDH1A2,LRAT,1
ALDH1A2,PRODH,1
ALDH1A2,OAT,1
ALDH1A2,AOX1,1
ALDH1A2,HOXD13,1
ALDH1A2,RARG,1
ALDH1A2,ACSS3,1
ALDH1A2,MEIS2,1
ALDH1A2,IRX4,1
ALDH1A2,CRABP2,1
KLK12,SPINK5,1
FOXA1,KRT5,1
FOXA1,GATA5,1
FOXA1,CCND2,1
FOXA1,EPCAM,1
FOXA1,KLK3,1
FOXA1,TP63,1
FOXA1,HIST1H2BG,1
FOXA1,HIST1H2BG,1
FOXA1,HOXB13,1
FOXA1,MESP1,1
FOXA1,HIST1H2AE,1
FOXA1,SOSTDC1,1
FOXA1,ETV5,1
FOXA1,AGR3,1
FOXA1,FOSL1,1
FOXA1,INSM1,1
FOXA1,KLK2,1
FOXA1,EZH2,1
FOXA1,SOX2,1
FOXA1,PGR,1
FOXA1,MPP2,1
FOXA1,MPP2,1
FOXA1,UBE2C,1
FOXA1,ETS2,1
FOXA1,KRT19,1
FOXA1,SPDEF,1
FOXA1,KLF5,1
FOXA1,GATA3,1
FOXA1,NKX3-1,1
FOXA1,NFATC2,1
FOXA1,BCL2,1
FOXA1,ZFPM2,1
FOXA1,RARG,1
FOXA1,CITED1,1
FOXA1,TOP2A,1
FOXA1,CDKN2A,1
FOXA1,ONECUT2,1
FOXA1,TFF3,1
FOXA1,FOXD1,1
CDO1,LRRC17,1
CDO1,TRIM58,1
CDO1,CBS,1
NCAPG,TROAP,1
NCAPG,ESPL1,1
NCAPG,CHTF18,1
NCAPG,ASF1B,1
NCAPG,CDCA5,1
NCAPG,MLF1IP,1
NCAPG,BUB1B,1
NCAPG,CCNB2,1
NCAPG,MELK,1
NCAPG,KIAA0101,1
NCAPG,PLK1,1
NCAPG,TPX2,1
NCAPG,BIRC5,1
NCAPG,BUB1,1
NCAPG,SKA3,1
NCAPG,EZH2,1
NCAPG,SPAG5,1
NCAPG,PLAG1,1
NCAPG,MPP2,1
NCAPG,MPP2,1
NCAPG,UBE2C,1
NCAPG,RRM2,1
NCAPG,CENPF,1
NCAPG,ASPM,1
NCAPG,MKI67,1
NCAPG,TTK,1
NCAPG,CEP55,1
NCAPG,STIL,1
NCAPG,KIF2C,1
NCAPG,CDC20,1
NCAPG,CDCA8,1
NCAPG,KIF4A,1
NCAPG,CENPN,1
NCAPG,HMMR,1
NCAPG,PTTG1,1
NCAPG,PRC1,1
NCAPG,KIF20A,1
NCAPG,KIFC1,1
NCAPG,TOP2A,1
NCAPG,HJURP,1
NCAPG,GTSE1,1
NCAPG,CDCA3,1
NCAPG,TK1,1
NCAPG,UHRF1,1
NCAPG,CCNA2,1
NCAPG,NUSAP1,1
NCAPG,TROAP,1
NCAPG,ESPL1,1
NCAPG,CHTF18,1
NCAPG,ASF1B,1
NCAPG,CDCA5,1
NCAPG,MLF1IP,1
NCAPG,BUB1B,1
NCAPG,CCNB2,1
NCAPG,MELK,1
NCAPG,KIAA0101,1
NCAPG,PLK1,1
NCAPG,TPX2,1
NCAPG,BIRC5,1
NCAPG,BUB1,1
NCAPG,SKA3,1
NCAPG,EZH2,1
NCAPG,SPAG5,1
NCAPG,PLAG1,1
NCAPG,MPP2,1
NCAPG,MPP2,1
NCAPG,UBE2C,1
NCAPG,RRM2,1
NCAPG,CENPF,1
NCAPG,ASPM,1
NCAPG,MKI67,1
NCAPG,TTK,1
NCAPG,CEP55,1
NCAPG,STIL,1
NCAPG,KIF2C,1
NCAPG,CDC20,1
NCAPG,CDCA8,1
NCAPG,KIF4A,1
NCAPG,CENPN,1
NCAPG,HMMR,1
NCAPG,PTTG1,1
NCAPG,PRC1,1
NCAPG,KIF20A,1
NCAPG,KIFC1,1
NCAPG,TOP2A,1
NCAPG,HJURP,1
NCAPG,GTSE1,1
NCAPG,CDCA3,1
NCAPG,TK1,1
NCAPG,UHRF1,1
NCAPG,CCNA2,1
NCAPG,NUSAP1,1
HBA1,HPX,1
HBA1,SOX8,1
HBA1,TRPM2,1
HBA1,TRPM2,1
HBA1,MKI67,1
HBA1,HBB,1
HBA1,BCL11A,1
TDRD1,TDRD6,1
TDRD1,DLX1,1
KRT5,TNS4,1
KRT5,FAT2,1
KRT5,EPCAM,1
KRT5,TP63,1
KRT5,FGF7,1
KRT5,CDH2,1
KRT5,SCGB1A1,1
KRT5,DSC3,1
KRT5,DSC3,1
KRT5,ITGB6,1
KRT5,KIT,1
KRT5,PIP,1
KRT5,AQP5,1
KRT5,PDPN,1
KRT5,KRT16,1
KRT5,DST,1
KRT5,KRT17,1
KRT5,EFEMP2,1
KRT5,CALML3,1
KRT5,SP5,1
KRT5,SOX2,1
KRT5,PGR,1
KRT5,KRT7,1
KRT5,GJB5,1
KRT5,DMKN,1
KRT5,TRIM29,1
KRT5,ANO1,1
KRT5,SPINK5,1
KRT5,CALD1,1
KRT5,LGR6,1
KRT5,MKI67,1
KRT5,CLCA2,1
KRT5,GATA3,1
KRT5,KRT6A,1
KRT5,NKX3-1,1
KRT5,AMACR,1
KRT5,SERPINB5,1
KRT5,MSLN,1
KRT5,LAMB3,1
